From_Date,To_Date
06/27/2022,07/07/2022

CourierId,VoucherNum,Courier_type,pieces,PickupId,VoucherNum2,pAddr1,Paddr21,City_State,Pu_Tm,VoucherNum3,dAddr1,Paddr22,Dcity_Dstate,Del_Tm,Textbox37,Total_Amount
,32409654 / 07/01/2022,PU,PCS : 2     WT : 20.00,PU#   3414891,Automation,612 E Dallas Rd,Ste 200,"GRAPEVINE, TX 76051",PU TM : 7/1/2022 05:30,AutoTest,44 Folly Road,,"Charleston, SC 29407",DEL TM : 7/1/2022 08:54,,           TotalShipment : 26        Total PCS : 126        Total WT :  748      
,32409657 / 07/01/2022,PU,PCS : 2     WT : 20.00,PU#   3414894,Automation,612 E Dallas Rd,Ste 200,"GRAPEVINE, TX 76051",PU TM : 7/1/2022 05:30,AutoTest,44 Folly Road,,"Charleston, SC 29407",DEL TM : 7/1/2022 09:28,,           TotalShipment : 26        Total PCS : 126        Total WT :  748      
,32409792 / 07/03/2022,PU,PCS : 2     WT : 20.00,PU#   3415029,Automation,612 E Dallas Rd,Ste 200,"GRAPEVINE, TX 76051",PU TM : 7/3/2022 05:30,AutoTest,44 Folly Road,,"Charleston, SC 29407",DEL TM : 7/4/2022 00:55,,           TotalShipment : 26        Total PCS : 126        Total WT :  748      
,32411719 / 07/05/2022,PU,PCS : 1     WT : 2.00,PU#   3416956,ST FRANCIS MEDICAL CENTER,23900 KATY FWY,Chemistry Laboratory,"HOUSTON, TX 77054",PU TM : 7/5/2022 05:30,14101 Seeley Ave.,Henry Ford,,"BLUE ISLAND, IL 60406",DEL TM : 7/5/2022 23:37,,           TotalShipment : 26        Total PCS : 126        Total WT :  748      
,32412298 / 07/05/2022,PU,PCS : 2     WT : 20.00,PU#   3417535,Automation,612 E Dallas Rd,Ste 200,"GRAPEVINE, TX 76051",PU TM : 7/5/2022 05:30,AutoTest,44 Folly Road,,"Charleston, SC 29407",DEL TM : 7/5/2022 07:27,,           TotalShipment : 26        Total PCS : 126        Total WT :  748      
,32412938 / 07/06/2022,PU,PCS : 2     WT : 20.00,PU#   3418173,Automation,612 E Dallas Rd,Ste 200,"GRAPEVINE, TX 76051",PU TM : 7/6/2022 05:26,AutoTest,44 Folly Road,,"Charleston, SC 29407",DEL TM : 7/6/2022 06:29,,           TotalShipment : 26        Total PCS : 126        Total WT :  748      
,32413343 / 07/06/2022,PU,PCS : 1     WT : 20.00,PU#   3418577,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 7/7/2022 01:14,AUTOMATION SPL RV,2074 PAUL WAYNE HAGGERTY ROAD,,"METAIRIE, LA 70001",DEL TM : ,,           TotalShipment : 26        Total PCS : 126        Total WT :  748      
,32412941 / 07/06/2022,PU,PCS : 1     WT : 20.00,PU#   3418176,AUTOMATION RV,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 7/6/2022 03:41,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : 7/7/2022 01:37,,           TotalShipment : 26        Total PCS : 126        Total WT :  748      
,,,,,,,,,,,,,,,           Shipment : 26        SubTotal PCS : 126        SubTotal WT :  748      ,           TotalShipment : 26        Total PCS : 126        Total WT :  748      

