From_Date,To_Date
06/26/2022,07/06/2022

CourierId,VoucherNum,Courier_type,pieces,PickupId,VoucherNum2,pAddr1,Paddr21,City_State,Pu_Tm,VoucherNum3,dAddr1,Paddr22,Dcity_Dstate,Del_Tm,Textbox37,Total_Amount
,32408829 / 06/30/2022,PU,PCS : 1     WT : 2.00,PU#   3414066,AUTOMATION TO PVT LTD,"14,SHEELEY, TO ADDRESS",,"CHICAGO, IL 60606",PU TM : 7/4/2022 05:30,14101 Seeley Ave.,Henry Ford,,"BLUE ISLAND, IL 60406",DEL TM : 7/4/2022 23:27,,           TotalShipment : 20        Total PCS : 101        Total WT :  586      
,32409007 / 06/30/2022,PU,PCS : 2     WT : 20.00,PU#   3414244,Automation,612 E Dallas Rd,Ste 200,"GRAPEVINE, TX 76051",PU TM : 6/30/2022 05:30,AutoTest,44 Folly Road,,"Charleston, SC 29407",DEL TM : 7/1/2022 00:45,,           TotalShipment : 20        Total PCS : 101        Total WT :  586      
,32409338 / 07/01/2022,PU,PCS : 1     WT : 2.00,PU#   3414575,ST FRANCIS MEDICAL CENTER,23900 KATY FWY,Chemistry Laboratory,"HOUSTON, TX 77054",PU TM : 7/4/2022 05:30,14101 Seeley Ave.,Henry Ford,,"BLUE ISLAND, IL 60406",DEL TM : 7/4/2022 06:26,,           TotalShipment : 20        Total PCS : 101        Total WT :  586      
,32409423 / 07/01/2022,PU,PCS : 2     WT : 20.00,PU#   3414660,Automation,612 E Dallas Rd,Ste 200,"GRAPEVINE, TX 76051",PU TM : 7/1/2022 05:30,AutoTest,44 Folly Road,,"Charleston, SC 29407",DEL TM : 7/1/2022 07:14,,           TotalShipment : 20        Total PCS : 101        Total WT :  586      
,32409432 / 07/01/2022,PU,PCS : 2     WT : 20.00,PU#   3414669,Automation,612 E Dallas Rd,Ste 200,"GRAPEVINE, TX 76051",PU TM : 7/1/2022 05:30,AutoTest,44 Folly Road,,"Charleston, SC 29407",DEL TM : 7/1/2022 07:32,,           TotalShipment : 20        Total PCS : 101        Total WT :  586      
,32409437 / 07/01/2022,PU,PCS : 2     WT : 20.00,PU#   3414674,Automation,612 E Dallas Rd,Ste 200,"GRAPEVINE, TX 76051",PU TM : 7/1/2022 05:30,AutoTest,44 Folly Road,,"Charleston, SC 29407",DEL TM : 7/1/2022 08:18,,           TotalShipment : 20        Total PCS : 101        Total WT :  586      
,32409654 / 07/01/2022,PU,PCS : 2     WT : 20.00,PU#   3414891,Automation,612 E Dallas Rd,Ste 200,"GRAPEVINE, TX 76051",PU TM : 7/1/2022 05:30,AutoTest,44 Folly Road,,"Charleston, SC 29407",DEL TM : 7/1/2022 08:54,,           TotalShipment : 20        Total PCS : 101        Total WT :  586      
,32409657 / 07/01/2022,PU,PCS : 2     WT : 20.00,PU#   3414894,Automation,612 E Dallas Rd,Ste 200,"GRAPEVINE, TX 76051",PU TM : 7/1/2022 05:30,AutoTest,44 Folly Road,,"Charleston, SC 29407",DEL TM : 7/1/2022 09:28,,           TotalShipment : 20        Total PCS : 101        Total WT :  586      
,32409792 / 07/03/2022,PU,PCS : 2     WT : 20.00,PU#   3415029,Automation,612 E Dallas Rd,Ste 200,"GRAPEVINE, TX 76051",PU TM : 7/3/2022 05:30,AutoTest,44 Folly Road,,"Charleston, SC 29407",DEL TM : 7/4/2022 00:55,,           TotalShipment : 20        Total PCS : 101        Total WT :  586      
,32411719 / 07/05/2022,PU,PCS : 1     WT : 2.00,PU#   3416956,ST FRANCIS MEDICAL CENTER,23900 KATY FWY,Chemistry Laboratory,"HOUSTON, TX 77054",PU TM : 7/5/2022 05:30,14101 Seeley Ave.,Henry Ford,,"BLUE ISLAND, IL 60406",DEL TM : 7/5/2022 23:37,,           TotalShipment : 20        Total PCS : 101        Total WT :  586      
,32412298 / 07/05/2022,PU,PCS : 2     WT : 20.00,PU#   3417535,Automation,612 E Dallas Rd,Ste 200,"GRAPEVINE, TX 76051",PU TM : 7/5/2022 05:30,AutoTest,44 Folly Road,,"Charleston, SC 29407",DEL TM : 7/5/2022 07:27,,           TotalShipment : 20        Total PCS : 101        Total WT :  586      
,,,,,,,,,,,,,,,           Shipment : 20        SubTotal PCS : 101        SubTotal WT :  586      ,           TotalShipment : 20        Total PCS : 101        Total WT :  586      

